region,Address,PostalCode,City,Rating,region_id,Website,Phone,Details,type,HotelId,HotelName
CA,55 E Brokaw Road,95112,San Jose,2.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d119610-Reviews-Extended_Stay_America_San_Jose_Airport-San_Jose_California.html,,,hotel,119610,Extended Stay America - San Jose - Airport
CA,1280 N 4th St,95112,San Jose,2,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82323-Reviews-Days_Inn_Airport-San_Jose_California.html,,,hotel,82323,Days Inn Airport
CA,1275 North Fourth Street,95112,San Jose,,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d654166-Reviews-Adlon_Hotel-San_Jose_California.html,,,hotel,654166,Adlon Hotel
CA,1350 N. Fourth St.,95112,San Jose,2.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82321-Reviews-Holiday_Inn_Express_San_Jose_International_Arpt-San_Jose_California.html,,,hotel,82321,Holiday Inn Express San Jose International Arpt
CA,3200 Monterey Road,95111,San Jose,2,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82208-Reviews-Clarion_Inn_Silicon_Valley-San_Jose_California.html,,,hotel,82208,Clarion Inn Silicon Valley
CA,2155 The Alameda,95126,San Jose,2,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d119606-Reviews-Valley_Inn-San_Jose_California.html,,,hotel,119606,Valley Inn
CA,817 The Alameda,95120,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d119667-Reviews-Arena_Hotel-San_Jose_California.html,,,hotel,119667,Arena Hotel
CA,2118 The Alameda,95126,San Jose,,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81642-Reviews-BEST_WESTERN_San_Jose_Airport_Plaza-San_Jose_California.html,,,hotel,81642,BEST WESTERN - San Jose Airport Plaza
CA,1755 North First Street,95112,San Jose,2.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81667-Reviews-Fairfield_Inn_Suites_San_Jose_Airport-San_Jose_California.html,,,hotel,81667,Fairfield Inn & Suites San Jose Airport
CA,1471 North 4th Street,95112,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81695-Reviews-Radisson_San_Jose_Airport-San_Jose_California.html,,,hotel,81695,Radisson San Jose Airport
CA,2390 Harris Way,95131,San Jose,2,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d287394-Reviews-Quality_Inn_Silicon_Valley-San_Jose_California.html,,,hotel,287394,Quality Inn Silicon Valley
CA,1350 North First Street,95112,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82156-Reviews-Holiday_Inn_San_Jose_Airport-San_Jose_California.html,,,hotel,82156,Holiday Inn San Jose-Airport
CA,440 Saratoga Avenue,95129,San Jose,2,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d223968-Reviews-TownePlace_Suites_San_Jose_Cupertino-San_Jose_California.html,,,hotel,223968,TownePlace Suites San Jose Cupertino
CA,2050 Gateway Place,95110,San Jose,4,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81699-Reviews-DoubleTree_by_Hilton_San_Jose-San_Jose_California.html,,,hotel,81699,DoubleTree by Hilton San Jose
CA,1727 Technology Drive,95110,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81644-Reviews-Courtyard_by_Marriott_San_Jose_Airport-San_Jose_California.html,,,hotel,81644,Courtyard by Marriott San Jose Airport
CA,1510 North First Street,95112,San Jose,2.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d240060-Reviews-Comfort_Suites_Airport-San_Jose_California.html,,,hotel,240060,Comfort Suites Airport
CA,2660 Monterey Road,95111,San Jose,2.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82299-Reviews-Holiday_Inn_Express_San_Jose_Central_City-San_Jose_California.html,,,hotel,82299,Holiday Inn Express San Jose Central City
CA,233 West Santa Clara St.,95113,San Jose,4,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81656-Reviews-Hotel_De_Anza-San_Jose_California.html,,,hotel,81656,Hotel De Anza
CA,211 S. First Street,95113,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d324321-Reviews-Four_Points_by_Sheraton_San_Jose_Downtown-San_Jose_California.html,,,hotel,324321,Four Points by Sheraton San Jose Downtown
CA,302 South Market Street,95113,San Jose,4,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81679-Reviews-The_Sainte_Claire-San_Jose_California.html,,,hotel,81679,The Sainte Claire
CA,55 Old Tully Road,95111,San Jose,2.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d225253-Reviews-Hampton_Inn_And_Suites_San_Jose-San_Jose_California.html,,,hotel,225253,Hampton Inn And Suites San Jose
CA,301 South Market Street,95113,San Jose,3.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d223967-Reviews-San_Jose_Marriott-San_Jose_California.html,,,hotel,223967,San Jose Marriott
CA,6111 San Ignacio Avenue,95119,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82169-Reviews-Residence_Inn_San_Jose_South-San_Jose_California.html,,,hotel,82169,Residence Inn San Jose South
CA,2585 Seaboard Ave.,95131,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81302-Reviews-La_Quinta_Inn_San_Jose_Airport-San_Jose_California.html,,,hotel,81302,La Quinta Inn San Jose Airport
CA,282 Almaden Boulevard,95113,San Jose,3.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81672-Reviews-Hyatt_Place_San_Jose_Downtown-San_Jose_California.html,,,hotel,81672,Hyatt Place San Jose/Downtown
CA,170 South Market Street,95113,San Jose,4,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d81705-Reviews-The_Fairmont_San_Jose-San_Jose_California.html,,,hotel,81705,The Fairmont San Jose
CA,2131 Gold Street,95002,San Jose,2,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d226141-Reviews-Extended_Stay_America_San_Jose_Santa_Clara-San_Jose_California.html,,,hotel,226141,Extended Stay America - San Jose - Santa Clara
CA,300 Almaden Boulevard,95110,San Jose,3.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d82190-Reviews-Hilton_San_Jose-San_Jose_California.html,,,hotel,82190,Hilton San Jose
CA,355 Santana Row,95128,San Jose,4,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d256800-Reviews-Hotel_Valencia_Santana_Row-San_Jose_California.html,,,hotel,256800,Hotel Valencia - Santana Row
CA,4241 Moorpark Blvd,95129,San Jose,3.5,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d225256-Reviews-Moorpark_Hotel-San_Jose_California.html,,,hotel,225256,Moorpark Hotel
CA,10 West Trimble Road,95131,San Jose,,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d119644-Reviews-Homewood_Suites_by_Hilton_San_Jose_Silicon_Valley-San_Jose_California.html,,,hotel,119644,Homewood Suites by Hilton San Jose-Silicon Valley
CA,75 Headquarters Dr,95134,San Jose,3,33020,http://www.tripadvisor.com/Hotel_Review-g33020-d1887026-Reviews-HYATT_House_San_Jose_Silicon_Valley-San_Jose_California.html,,,hotel,1887026,HYATT House San Jose/Silicon Valley
IN,50 West Washington Street,46204,Indianapolis,4.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d576787-Reviews-Conrad_Indianapolis-Indianapolis_Indiana.html,,,hotel,576787,Conrad Indianapolis
TX,8212 Barton Club Drive,78735,Austin,4,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d181851-Reviews-Barton_Creek_Resort_Spa-Austin_Texas.html,,,hotel,181851,Barton Creek Resort & Spa
TX,300 E 4th St,78701,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d604455-Reviews-Courtyard_Austin_Downtown_Convention_Center-Austin_Texas.html,,,hotel,604455,Courtyard Austin Downtown/Convention Center
TX,13087 US Hwy 183 North,78750,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1201024-Reviews-Staybridge_Suites_Austin_NW-Austin_Texas.html,,,hotel,1201024,Staybridge Suites Austin NW
TX,10201 Stonelake Blvd,78759,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223620-Reviews-Staybridge_Suites_Austin_Arboretum-Austin_Texas.html,,,hotel,223620,Staybridge Suites Austin Arboretum
TX,6711 Interstate 35 North,78752,Austin,2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109000-Reviews-Drury_Inn_Suites_Austin_North-Austin_Texas.html,,,hotel,109000,Drury Inn & Suites Austin North
TX,11901 North Mopac Expwy,78759,Austin,2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108966-Reviews-La_Quinta_Inn_Suites_Austin_Mopac_North-Austin_Texas.html,,,hotel,108966,La Quinta Inn & Suites Austin Mopac North
TX,1316 S Congress,78704,Austin,,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d142074-Reviews-Hotel_San_Jose-Austin_Texas.html,,,hotel,142074,Hotel San Jose
TX,1805 Airport Commerce Drive,78744,Austin,2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1866954-Reviews-BEST_WESTERN_PLUS_Austin_Airport_Inn_Suites-Austin_Texas.html,,,hotel,1866954,BEST WESTERN PLUS Austin Airport Inn & Suites
TX,10925 Stonelake Blvd.,78759,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108977-Reviews-Homewood_Suites_by_Hilton_Austin_Arboretum_NW-Austin_Texas.html,,,hotel,108977,Homewood Suites by Hilton Austin-Arboretum / NW
TX,12330 N IH-35,78753,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1382102-Reviews-Courtyard_Austin_North_Parmer_Lane-Austin_Texas.html,,,hotel,1382102,Courtyard Austin North/Parmer Lane
TX,300 East 4th Street,78701,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d604457-Reviews-Residence_Inn_Austin_Downtown_Convention_Center-Austin_Texas.html,,,hotel,604457,Residence Inn Austin Downtown / Convention Center
TX,7712 E Riverside,78744,Austin,2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223680-Reviews-Hampton_Inn_Austin_Airport-Austin_Texas.html,,,hotel,223680,Hampton Inn Austin - Airport
TX,9409 Stonelake Boulevard,78759,Austin,3,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109004-Reviews-Courtyard_by_Marriott_Austin_Northwest_Arboretum-Austin_Texas.html,,,hotel,109004,Courtyard by Marriott Austin Northwest/Arboretum
TX,604 Brazos St,78701,Austin,4,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98474-Reviews-The_Driskill-Austin_Texas.html,,,hotel,98474,The Driskill
TX,14004 Owen Tech Blvd.,78728,Austin,2,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d3263489-Reviews-Sleep_Inn_Suites-Austin_Texas.html,,,hotel,3263489,Sleep Inn & Suites
CA,1075 Columbus Ave,94133,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119657-Reviews-Columbus_Motor_Inn-San_Francisco_California.html,,,hotel,119657,Columbus Motor Inn
CA,905 California Street,94108,San Francisco,4,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80747-Reviews-Renaissance_San_Francisco_Stanford_Court_Hotel-San_Francisco_California.html,,,hotel,80747,Renaissance San Francisco Stanford Court Hotel
CA,425 North Point Street,94133,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80780-Reviews-BEST_WESTERN_PLUS_Tuscan_Inn_at_Fisherman_s_Wharf-San_Francisco_California.html,,,hotel,80780,BEST WESTERN PLUS Tuscan Inn at Fisherman's Wharf
CA,952 Sutter Street,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81456-Reviews-Steinhart-San_Francisco_California.html,,,hotel,81456,Steinhart
CA,342 Grant Avenue,94108,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81514-Reviews-Hotel_Triton_a_Kimpton_Hotel-San_Francisco_California.html,,,hotel,81514,Hotel Triton - a Kimpton Hotel
CA,127 Ellis Street,94102,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81165-Reviews-Hotel_Abri-San_Francisco_California.html,,,hotel,81165,Hotel Abri
CA,165 Steuart Street,94105,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81022-Reviews-Harbor_Court_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,,,hotel,81022,Harbor Court Hotel - a Kimpton Hotel
CA,600 Stockton Street,94108,San Francisco,5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81450-Reviews-The_Ritz_Carlton-San_Francisco_California.html,,,hotel,81450,The Ritz-Carlton
CA,562 Sutter St,94102,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112307-Reviews-Hotel_Rex_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,hotel,112307,"Hotel Rex, a Joie de Vivre hotel"
CA,466 Bush Street,94108,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d618542-Reviews-Orchard_Garden_Hotel-San_Francisco_California.html,,,hotel,618542,Orchard Garden Hotel
CA,333 Fulton Street,94102-4423,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224956-Reviews-Inn_at_the_Opera-San_Francisco_California.html,,,hotel,224956,Inn at the Opera
CA,501 Geary St,94102,San Francisco,4,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81985-Reviews-Hotel_Monaco_San_Francisco_a_Kimpton_Hotel-San_Francisco_California.html,,,hotel,81985,Hotel Monaco San Francisco - a Kimpton Hotel
CA,8 Mission Street,94105,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d506418-Reviews-Hotel_Vitale_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,hotel,506418,"Hotel Vitale, a Joie de Vivre hotel"
CA,1901 Lombard Street,94123,San Francisco,2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119601-Reviews-Coventry_Motor_Inn-San_Francisco_California.html,,,hotel,119601,Coventry Motor Inn
CA,665 Bush Street,94108,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d217844-Reviews-The_Orchard_Hotel-San_Francisco_California.html,,,hotel,217844,The Orchard Hotel
CA,50 Third Street,94103,San Francisco,4,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d654030-Reviews-Westin_San_Francisco_Market_Street-San_Francisco_California.html,,,hotel,654030,Westin San Francisco Market Street
CA,447 Bush St.,94108,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d478253-Reviews-Hotel_des_Arts-San_Francisco_California.html,,,hotel,478253,Hotel des Arts
CA,490 Geary Street,94102,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81459-Reviews-Warwick_San_Francisco_Hotel-San_Francisco_California.html,,,hotel,81459,Warwick San Francisco Hotel
CA,335 Powell Street,94103,San Francisco,4,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81461-Reviews-The_Westin_St_Francis-San_Francisco_California.html,,,hotel,81461,The Westin St. Francis
CA,655 Ellis Street,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1119270-Reviews-Cova_Hotel-San_Francisco_California.html,,,hotel,1119270,Cova Hotel
CA,444 Presidio Ave,94115,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81114-Reviews-Laurel_Inn_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,hotel,81114,"Laurel Inn, a Joie de Vivre hotel"
CA,2576 Lombard St,94123,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d82116-Reviews-Marina_Motel-San_Francisco_California.html,,,hotel,82116,Marina Motel
CA,701 Post Street,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80808-Reviews-Beresford_Arms-San_Francisco_California.html,,,hotel,80808,Beresford Arms
CA,750 Kearny Street,94108,San Francisco,4,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81038-Reviews-Hilton_San_Francisco_Financial_District-San_Francisco_California.html,,,hotel,81038,Hilton San Francisco Financial District
CA,114 Powell Street,94102,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81520-Reviews-Hotel_Union_Square-San_Francisco_California.html,,,hotel,81520,Hotel Union Square
CA,242 Powell Street,94102,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80774-Reviews-The_Stratford-San_Francisco_California.html,,,hotel,80774,The Stratford
CA,495 Geary Street,94102,San Francisco,4,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112328-Reviews-CLIFT_San_Francisco-San_Francisco_California.html,,,hotel,112328,CLIFT San Francisco
CA,1565 Broadway,94109,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119658-Reviews-Castle_Inn-San_Francisco_California.html,,,hotel,119658,Castle Inn
CA,1590 Sutter Street,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112360-Reviews-The_Queen_Anne_Hotel-San_Francisco_California.html,,,hotel,112360,The Queen Anne Hotel
CA,580 Geary Street,94102,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81363-Reviews-BEST_WESTERN_The_Hotel_California-San_Francisco_California.html,,,hotel,81363,BEST WESTERN The Hotel California
CA,1500 Van Ness Avenue,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81049-Reviews-Holiday_Inn_San_Francisco_Golden_Gateway-San_Francisco_California.html,,,hotel,81049,Holiday Inn San Francisco Golden Gateway
CA,2775 Van Ness Avenue,94109-1497,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80930-Reviews-Comfort_Inn_by_the_Bay-San_Francisco_California.html,,,hotel,80930,Comfort Inn by the Bay
CA,661 Broadway,94133,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d627267-Reviews-Royal_Pacific_Motor_Inn-San_Francisco_California.html,,,hotel,627267,Royal Pacific Motor Inn
CA,1050 Van Ness Ave,94109,San Francisco,2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81251-Reviews-The_Opal_San_Francisco-San_Francisco_California.html,,,hotel,81251,The Opal San Francisco
CA,2440 Lombard Street,94123,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80757-Reviews-Super_8_San_Francisco_Fisherman_s_Wharf-San_Francisco_California.html,,,hotel,80757,Super 8 San Francisco / Fisherman's Wharf
CA,1231 Market Street,94103,San Francisco,3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81241-Reviews-Hotel_Whitcomb-San_Francisco_California.html,,,hotel,81241,Hotel Whitcomb
CA,2230 Lombard Street,94123,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81503-Reviews-Travelodge_Golden_Gate_San_Francisco-San_Francisco_California.html,,,hotel,81503,Travelodge Golden Gate San Francisco
CA,649 Jones St,94102,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112335-Reviews-Halcyon_Hotel-San_Francisco_California.html,,,hotel,112335,Halcyon Hotel
CA,1500 Sutter Street,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81416-Reviews-Hotel_Majestic-San_Francisco_California.html,,,hotel,81416,Hotel Majestic
CA,28 Cyril Magnin Street,94102,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81212-Reviews-Powell_Hotel-San_Francisco_California.html,,,hotel,81212,Powell Hotel
CA,198 Carl St,94117,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d291220-Reviews-Carl_Hotel-San_Francisco_California.html,,,hotel,291220,Carl Hotel
CA,620 Post Street,94109,San Francisco,2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80768-Reviews-Fitzgerald_Hotel_Union_Square-San_Francisco_California.html,,,hotel,80768,Fitzgerald Hotel Union Square
CA,1000 Fulton Street,94117,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112321-Reviews-The_Archbishop_s_Mansion-San_Francisco_California.html,,,hotel,112321,The Archbishop's Mansion
CA,761 Post Street,94109,San Francisco,3,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80817-Reviews-Vantaggio_Suites_Cosmo-San_Francisco_California.html,,,hotel,80817,Vantaggio Suites Cosmo
CA,439 Jones St,94102,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1015196-Reviews-Aldrich_Hotel-San_Francisco_California.html,,,hotel,1015196,Aldrich Hotel
CA,505 O'Farrell Street,94102,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d320147-Reviews-Americas_Best_Value_Inn_Suites_Union_Square-San_Francisco_California.html,,,hotel,320147,Americas Best Value Inn & Suites Union Square
CA,735 Taylor Street,94108,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119663-Reviews-Biltmore_Hotel-San_Francisco_California.html,,,hotel,119663,Biltmore Hotel
CA,2160 Market St,94114,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d603022-Reviews-Twin_Peaks_Hotel-San_Francisco_California.html,,,hotel,603022,Twin Peaks Hotel
CA,2505 Lombard Street,94123,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80978-Reviews-Alpha_Inn_and_Suites_San_Francisco-San_Francisco_California.html,,,hotel,80978,Alpha Inn and Suites San Francisco
CA,509 Minna Street,94103,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d626656-Reviews-Pontiac_Hotel-San_Francisco_California.html,,,hotel,626656,Pontiac Hotel
CA,972 Sutter Street,94109,San Francisco,1.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d240893-Reviews-Mithila-San_Francisco_California.html,,,hotel,240893,Mithila
CA,900 Franklin Street,94109,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81524-Reviews-Oasis_Inn-San_Francisco_California.html,,,hotel,81524,Oasis Inn
CA,1087 Market Street,94103,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d291689-Reviews-Aida_Hotel-San_Francisco_California.html,,,hotel,291689,Aida Hotel
CA,80 9th Street,94103,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d658566-Reviews-Ram_s_Hotel-San_Francisco_California.html,,,hotel,658566,Ram's Hotel
CA,1485 Bush Street,94109,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81379-Reviews-Sonoma_Inn-San_Francisco_California.html,,,hotel,81379,Sonoma Inn
CA,3201 Steiner Street,94123,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81480-Reviews-Greenwich_Inn-San_Francisco_California.html,,,hotel,81480,Greenwich Inn
CA,875 Post St,94109,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119636-Reviews-Pensione_International-San_Francisco_California.html,,,hotel,119636,Pensione International
CA,835 Turk Street,,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d674036-Reviews-Vantaggio_Suites_Jefferson_Square-San_Francisco_California.html,,,hotel,674036,Vantaggio Suites Jefferson Square
CA,685 Folsom St,94107,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d571428-Reviews-Synergy_St_Francis_Place-San_Francisco_California.html,,,hotel,571428,Synergy St Francis Place
CA,255 King Street,94107,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1201115-Reviews-Suiteamerica_Avalon_Mission_Bay-San_Francisco_California.html,,,hotel,1201115,Suiteamerica Avalon Mission Bay
CA,1 Pine Street,94111,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d268241-Reviews-Oakwood_Downtown_Financial_District-San_Francisco_California.html,,,hotel,268241,Oakwood Downtown Financial District
CA,788 Harrison Street,94107,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224960-Reviews-Oakwood_At_The_Aurora-San_Francisco_California.html,,,hotel,224960,Oakwood At The Aurora
CA,1045 Mission St.,94105,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d595097-Reviews-Oakwood_at_Soma_Residences-San_Francisco_California.html,,,hotel,595097,Oakwood at Soma Residences
CA,900 Powell,94120,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d275488-Reviews-Oakwood_at_900_Powell-San_Francisco_California.html,,,hotel,275488,Oakwood at 900 Powell
CA,725 Pine St.,94108,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1160927-Reviews-Nob_Hill_Lambourne-San_Francisco_California.html,,,hotel,1160927,Nob Hill Lambourne
CA,717 Sutter St.,94109,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d291332-Reviews-Glenwood_Hotel-San_Francisco_California.html,,,hotel,291332,Glenwood Hotel
CA,5060 Mission St,94112,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1641819-Reviews-Amazon_Motel-San_Francisco_California.html,,,hotel,1641819,Amazon Motel
CA,55 Fifth Street,94103,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112304-Reviews-Hotel_Milano-San_Francisco_California.html,,,hotel,112304,Hotel Milano
CA,2026 Lombard Street,94123,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1840699-Reviews-Lombard_Plaza_Motel-San_Francisco_California.html,,,hotel,1840699,Lombard Plaza Motel
CA,240 7th Street,94103,San Francisco,1.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81246-Reviews-Knights_Inn_Downtown_San_Francisco-San_Francisco_California.html,,,hotel,81246,Knights Inn - Downtown San Francisco
CA,790 Ellis St.,94109,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81487-Reviews-Civic_Center_Inn-San_Francisco_California.html,,,hotel,81487,Civic Center Inn
CA,663 Valencia Street,94110,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d282764-Reviews-Hotel_Tropica-San_Francisco_California.html,,,hotel,282764,Hotel Tropica
CA,317 Leavenworth Street,94102,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81526-Reviews-Verona-San_Francisco_California.html,,,hotel,81526,Verona
CA,1105 Larkin St,94109,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d565629-Reviews-Harcourt_Hotel-San_Francisco_California.html,,,hotel,565629,Harcourt Hotel
CA,246 McAllister Street,94102,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d113924-Reviews-Americas_Best_Value_Inn_San_Francisco-San_Francisco_California.html,,,hotel,113924,"Americas Best Value Inn, San Francisco"
CA,4211 Judah St,94122,San Francisco,2,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d549444-Reviews-Beach_Motel-San_Francisco_California.html,,,hotel,549444,Beach Motel
CA,2850 Van Ness Avenue,94109,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d252811-Reviews-America_s_Best_Inn_San_Francisco-San_Francisco_California.html,,,hotel,252811,America's Best Inn San Francisco
CA,2828 Sloat Blvd.,94116,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119632-Reviews-Roberts_At_The_Beach_Motel-San_Francisco_California.html,,,hotel,119632,Roberts At The Beach Motel
CA,615 Taylor Street,94102,San Francisco,,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d278862-Reviews-Taylor_Hotel-San_Francisco_California.html,,,hotel,278862,Taylor Hotel
